Date,Open,High,Low,Close,Adj Close,Volume,Adj Close
2023-05-22,0.2432290017604828,0.24476100504398346,0.23497499525547028,0.24002699553966522,0.24002699553966522,31591209,91.91329956054688
2023-05-19,0.24712200462818146,0.283286988735199,0.2427770048379898,0.26499199867248535,0.26499199867248535,108459958,91.96929931640625
2023-05-18,0.25686800479888916,0.25824999809265137,0.24264000356197357,0.24717800319194794,0.24717800319194794,29299485,92.0999984741211
2023-05-17,0.24462400376796722,0.2595129907131195,0.23830699920654297,0.25682100653648376,0.25682100653648376,34885800,92.37090301513672
2023-05-16,0.24703499674797058,0.24863499402999878,0.24023500084877014,0.2446250021457672,0.2446250021457672,27451682,92.56320190429688
2023-05-15,0.24148300290107727,0.25270000100135803,0.2363789975643158,0.24701499938964844,0.24701499938964844,32332179,92.72350311279297
2023-05-12,0.2420250028371811,0.24606899917125702,0.23048000037670135,0.24547700583934784,0.24547700583934784,37237928,92.7938003540039
2023-05-11,0.2631480097770691,0.2631480097770691,0.23441100120544434,0.24210000038146973,0.24210000038146973,38112333,93.13999938964844
2023-05-10,0.263837993144989,0.2727470099925995,0.2512750029563904,0.26311999559402466,0.26311999559402466,52564931,92.93579864501953
2023-05-09,0.2599349915981293,0.264629989862442,0.24876099824905396,0.2638849914073944,0.2638849914073944,38353360,92.59500122070312
2023-05-08,0.29048100113868713,0.2927829921245575,0.24950000643730164,0.2599250078201294,0.2599250078201294,50421542,92.58419799804688
2023-05-05,0.31020399928092957,0.31347399950027466,0.30065101385116577,0.3106040060520172,0.3106040060520172,34483257,92.86399841308594
2023-05-04,0.32501399517059326,0.3255839943885803,0.3082689940929413,0.31019601225852966,0.31019601225852966,28267811,93.16000366210938
2023-05-03,0.319133996963501,0.32786300778388977,0.30002298951148987,0.32498499751091003,0.32498499751091003,46854005,93.10369873046875
2023-05-02,0.31850001215934753,0.3206239938735962,0.31187498569488525,0.31913501024246216,0.31913501024246216,27137142,92.77459716796875
2023-05-01,0.3297770023345947,0.33024299144744873,0.3144710063934326,0.31848400831222534,0.31848400831222534,35563979,92.33489990234375
2023-04-28,0.34408700466156006,0.3468649983406067,0.3312250077724457,0.33354300260543823,0.33354300260543823,37579989,92.68229675292969
2023-04-27,0.3341819941997528,0.34730398654937744,0.3312540054321289,0.3441280126571655,0.3441280126571655,54647933,92.44499969482422
2023-04-26,0.3450450003147125,0.36092299222946167,0.3180600106716156,0.33407899737358093,0.33407899737358093,81426063,92.76499938964844
2023-04-25,0.33219900727272034,0.34577998518943787,0.3205550014972687,0.3450469970703125,0.3450469970703125,44045971,92.90619659423828
2023-04-24,0.3354870080947876,0.34421399235725403,0.32676100730895996,0.3322399854660034,0.3322399854660034,37303099,92.40350341796875
2023-04-21,0.3637140095233917,0.3661159873008728,0.33090901374816895,0.3339399993419647,0.3339399993419647,70930139,92.26499938964844
2023-04-20,0.37352100014686584,0.3808310031890869,0.3534730076789856,0.36370500922203064,0.36370500922203064,94798743,92.28520202636719
2023-04-19,0.4245940148830414,0.4275580048561096,0.37071600556373596,0.373649001121521,0.373649001121521,107327826,92.01110076904297
2023-04-18,0.4277620017528534,0.44298601150512695,0.41396498680114746,0.42465201020240784,0.42465201020240784,110225279,92.16000366210938
2023-04-17,0.40549200773239136,0.444676011800766,0.39485499262809753,0.4276840090751648,0.4276840090751648,177189963,92.11499786376953
2023-04-14,0.3619700074195862,0.4134199917316437,0.361409991979599,0.4048829972743988,0.4048829972743988,212420509,92.36499786376953
2023-04-13,0.34190699458122253,0.36403200030326843,0.3388749957084656,0.3620010018348694,0.3620010018348694,68993533,92.60919952392578
2023-04-12,0.35270801186561584,0.35394999384880066,0.33482998609542847,0.34160101413726807,0.34160101413726807,45710620,92.61689758300781
2023-04-11,0.3558250069618225,0.3641529977321625,0.35170701146125793,0.3526960015296936,0.3526960015296936,61794497,92.46890258789062
2023-04-10,0.34435099363327026,0.3569850027561188,0.33694300055503845,0.35583800077438354,0.35583800077438354,52765073,92.49150085449219
2023-04-06,0.3640809953212738,0.3640809953212738,0.35065698623657227,0.3526409864425659,0.3526409864425659,32557105,92.92120361328125
2023-04-05,0.3610369861125946,0.3748440146446228,0.35424700379371643,0.36404499411582947,0.36404499411582947,53427905,92.93920135498047
2023-04-04,0.35172098875045776,0.36247798800468445,0.3462429940700531,0.36103299260139465,0.36103299260139465,47220370,92.81500244140625
2023-04-03,0.3496209979057312,0.35934799909591675,0.33900800347328186,0.351749986410141,0.351749986410141,49165744,92.47219848632812
2023-03-31,0.36491501331329346,0.36997100710868835,0.35659900307655334,0.36672401428222656,0.36672401428222656,40915025,92.18499755859375
2023-03-30,0.38523000478744507,0.3895129859447479,0.35628899931907654,0.3648020029067993,0.3648020029067993,56411856,91.87560272216797
2023-03-29,0.35579100251197815,0.3883270025253296,0.35488200187683105,0.3852570056915283,0.3852570056915283,107036107,91.81520080566406
2023-03-28,0.3466930091381073,0.3584910035133362,0.3343620002269745,0.355787992477417,0.355787992477417,50918918,92.16310119628906
2023-03-27,0.3728350102901459,0.3737559914588928,0.33630600571632385,0.34671199321746826,0.34671199321746826,48530683,92.2666015625
2023-03-24,0.3876810073852539,0.3879460096359253,0.3604139983654022,0.36838799715042114,0.36838799715042114,50931595,92.83589935302734
2023-03-23,0.38016098737716675,0.3929080069065094,0.3749380111694336,0.38770800828933716,0.38770800828933716,60280506,92.80979919433594
2023-03-22,0.39686501026153564,0.40300101041793823,0.364190012216568,0.38017499446868896,0.38017499446868896,94848700,92.47509765625
2023-03-21,0.39351698756217957,0.41423499584198,0.38208600878715515,0.3970009982585907,0.3970009982585907,64453182,91.7655029296875
2023-03-20,0.42139899730682373,0.42296698689460754,0.38742101192474365,0.39347100257873535,0.39347100257873535,93151849,92.08000183105469
2023-03-17,0.42232999205589294,0.44989699125289917,0.41198500990867615,0.44801101088523865,0.44801101088523865,140976425,92.34459686279297
2023-03-16,0.41076698899269104,0.4376809895038605,0.3990649878978729,0.42224401235580444,0.42224401235580444,144462145,91.63600158691406
2023-03-15,0.45129600167274475,0.4782469868659973,0.3849779963493347,0.4104459881782532,0.4104459881782532,268466176,92.06700134277344
2023-03-14,0.3889409899711609,0.4813860058784485,0.37841901183128357,0.4506860077381134,0.4506860077381134,307665121,91.40840148925781
2023-03-13,0.3833020031452179,0.399057000875473,0.356904000043869,0.38892900943756104,0.38892900943756104,173652400,91.82430267333984
2023-03-10,0.3204370141029358,0.33750399947166443,0.2978990077972412,0.3344070017337799,0.3344070017337799,117930682,91.12529754638672
2023-03-09,0.3465439975261688,0.37102699279785156,0.31581100821495056,0.3205519914627075,0.3205519914627075,104821574,90.42630004882812
2023-03-08,0.400860995054245,0.4039689898490906,0.3425770103931427,0.34636399149894714,0.34636399149894714,79765684,90.01899719238281
2023-03-07,0.41997700929641724,0.4259989857673645,0.3875330090522766,0.40097299218177795,0.40097299218177795,80555864,90.20999908447266
2023-03-06,0.43177199363708496,0.43177199363708496,0.4140639901161194,0.4200020134449005,0.4200020134449005,61152637,90.4000015258789
2023-03-03,0.4676780104637146,0.46894100308418274,0.40525901317596436,0.4395579993724823,0.4395579993724823,130697421,90.35859680175781
2023-03-02,0.4851740002632141,0.48557600378990173,0.4506070017814636,0.4674200117588043,0.4674200117588043,108169868,90.08499908447266
2023-03-01,0.43959999084472656,0.49299100041389465,0.43959999084472656,0.4853929877281189,0.4853929877281189,179702204,90.20999908447266
2023-02-28,0.4358449876308441,0.48939400911331177,0.4335319995880127,0.43960899114608765,0.43960899114608765,212294805,90.435302734375
2023-02-27,0.43456900119781494,0.4487139880657196,0.42259201407432556,0.43583598732948303,0.43583598732948303,79665803,90.40670013427734
2023-02-24,0.43673399090766907,0.47872599959373474,0.4345490038394928,0.47819700837135315,0.47819700837135315,228418814,90.29499816894531
2023-02-23,0.4383719861507416,0.46938300132751465,0.42952099442481995,0.4367710053920746,0.4367710053920746,121480528,90.59100341796875
2023-02-22,0.4339640140533447,0.44076600670814514,0.40567299723625183,0.43831101059913635,0.43831101059913635,119221916,90.43150329589844
2023-02-21,0.41811999678611755,0.4978800117969513,0.41739699244499207,0.43428999185562134,0.43428999185562134,310832052,90.5
2023-02-17,0.41448700428009033,0.44725900888442993,0.4142949879169464,0.44388601183891296,0.44388601183891296,93197387,90.81770324707031
2023-02-16,0.4737739861011505,0.4823960065841675,0.41416099667549133,0.4144339859485626,0.4144339859485626,157491872,90.83000183105469
2023-02-15,0.452318012714386,0.4776729941368103,0.4184119999408722,0.47399500012397766,0.47399500012397766,176225872,90.83499908447266
2023-02-14,0.385998010635376,0.46097299456596375,0.3797439932823181,0.452224999666214,0.452224999666214,217340211,90.8772964477539
2023-02-13,0.39881500601768494,0.40801700949668884,0.36899301409721375,0.3859589993953705,0.3859589993953705,99787739,91.12100219726562
2023-02-10,0.3896450102329254,0.45065099000930786,0.38402000069618225,0.4237219989299774,0.4237219989299774,269673392,91.09500122070312
2023-02-09,0.4763540029525757,0.495510995388031,0.37348100543022156,0.38953399658203125,0.38953399658203125,297660765,91.27510070800781
2023-02-08,0.5440980195999146,0.6003519892692566,0.4490419924259186,0.4761579930782318,0.4761579930782318,441736031,91.4760971069336
2023-02-07,0.43227800726890564,0.5737419724464417,0.43227800726890564,0.5446959733963013,0.5446959733963013,494716383,91.36299896240234
2023-02-06,0.4517369866371155,0.471653014421463,0.40862300992012024,0.43231201171875,0.43231201171875,288086277,91.40399932861328
2023-02-03,0.2746880054473877,0.3357529938220978,0.26993000507354736,0.329461008310318,0.329461008310318,155100595,91.86180114746094
2023-02-02,0.2889519929885864,0.29834601283073425,0.2742129862308502,0.27483001351356506,0.27483001351356506,72573753,92.40409851074219
2023-02-01,0.275738000869751,0.2983179986476898,0.25850701332092285,0.28884199261665344,0.28884199261665344,69550173,92.3676986694336
2023-01-31,0.2654710114002228,0.2832840085029602,0.25973600149154663,0.27578800916671753,0.27578800916671753,50938682,91.9625015258789
2023-01-30,0.28852400183677673,0.28873100876808167,0.2597939968109131,0.2651880085468292,0.2651880085468292,42789824,91.76499938964844
2023-01-27,0.2635279893875122,0.29748600721359253,0.25763699412345886,0.2802860140800476,0.2802860140800476,75453789,91.90029907226562
2023-01-26,0.27031800150871277,0.27893099188804626,0.261137992143631,0.26353099942207336,0.26353099942207336,42430880,91.98580169677734
2023-01-25,0.2651059925556183,0.27884501218795776,0.2549610137939453,0.2703329920768738,0.2703329920768738,55238484,92.0999984741211
2023-01-24,0.2847590148448944,0.29293200373649597,0.26082900166511536,0.2647939920425415,0.2647939920425415,55139033,92.0656967163086
2023-01-23,0.2661589980125427,0.3044779896736145,0.2652679979801178,0.28487101197242737,0.28487101197242737,127353861,91.95999908447266
2023-01-20,0.27191901206970215,0.2931939959526062,0.259550005197525,0.28370800614356995,0.28370800614356995,86273204,92.03500366210938
2023-01-19,0.2490749955177307,0.27351701259613037,0.2456739991903305,0.27172398567199707,0.27172398567199707,81327606,92.27519989013672
2023-01-18,0.27978000044822693,0.2962320148944855,0.24046799540519714,0.24905399978160858,0.24905399978160858,151658529,92.3550033569336
2023-01-17,0.22903500497341156,0.2817150056362152,0.2250880002975464,0.2797029912471771,0.2797029912471771,170007723,91.81159973144531
2023-01-13,0.2025890052318573,0.250995010137558,0.2025890052318573,0.24004800617694855,0.24004800617694855,158012639,91.83519744873047
2023-01-12,0.18757200241088867,0.2159619927406311,0.17986099421977997,0.20269399881362915,0.20269399881362915,108788929,92.06929779052734
2023-01-11,0.18979400396347046,0.20448000729084015,0.17433300614356995,0.18133799731731415,0.18133799731731415,112394943,91.64070129394531
2023-01-10,0.15293599665164948,0.19533999264240265,0.14723099768161774,0.19004599750041962,0.19004599750041962,121938019,91.38610076904297
2023-01-09,0.1405400037765503,0.1703830063343048,0.13922999799251556,0.15286800265312195,0.15286800265312195,78697151,91.5999984741211
2023-01-06,0.1065170019865036,0.13359199464321136,0.1065170019865036,0.1246889978647232,0.1246889978647232,64516293,91.4083023071289
2023-01-05,0.11288200318813324,0.11324600130319595,0.10625100135803223,0.10646600276231766,0.10646600276231766,18412716,90.75140380859375
2023-01-04,0.10236900299787521,0.11597400158643723,0.10171999782323837,0.11304400116205215,0.11304400116205215,40393622,90.87920379638672
2023-01-03,0.09654399752616882,0.10342299938201904,0.09639099985361099,0.10229700058698654,0.10229700058698654,24175516,90.6187973022461
2022-12-30,0.0924760028719902,0.09496399760246277,0.08963199704885483,0.09362299740314484,0.09362299740314484,9541780,90.43170166015625
2022-12-29,0.0958620011806488,0.09866800159215927,0.0903019979596138,0.09247799962759018,0.09247799962759018,11183699,90.59230041503906
2022-12-28,0.09798800200223923,0.10258899629116058,0.09410600364208221,0.09583599865436554,0.09583599865436554,17405929,90.43470001220703
2022-12-27,0.09935300052165985,0.10203699767589569,0.09613200277090073,0.09798599779605865,0.09798599779605865,16794196,90.50959777832031
2022-12-23,0.09409700334072113,0.0961190015077591,0.08987999707460403,0.0903410017490387,0.0903410017490387,14305274,90.80449676513672
2022-12-22,0.09343499690294266,0.09997200220823288,0.08871299773454666,0.09403800219297409,0.09403800219297409,40107104,90.94519805908203
2022-12-21,0.08575200289487839,0.0960099995136261,0.08230900019407272,0.09344000369310379,0.09344000369310379,37991216,90.9656982421875
2022-12-20,0.08454199880361557,0.08880899846553802,0.0844310000538826,0.0857589989900589,0.0857589989900589,10343870,91.18489837646484
2022-12-19,0.08804900199174881,0.09091299772262573,0.08354999870061874,0.08456999808549881,0.08456999808549881,15836984,91.4354019165039
2022-12-16,0.10151000320911407,0.10601399838924408,0.09011700004339218,0.09059599786996841,0.09059599786996841,37158552,91.74710083007812
2022-12-15,0.09989900141954422,0.10428299754858017,0.09621100127696991,0.10142400115728378,0.10142400115728378,35484388,91.78459930419922
2022-12-14,0.09077999740839005,0.11190400272607803,0.09067200124263763,0.09990700334310532,0.09990700334310532,82518524,91.74210357666016
2022-12-13,0.09547500312328339,0.09822099655866623,0.08923599869012833,0.09078200161457062,0.09078200161457062,26007545,91.63490295410156
2022-12-12,0.10408499836921692,0.10872499644756317,0.09448699653148651,0.09547699987888336,0.09547699987888336,42897541,91.2197036743164
2022-12-09,0.08889000117778778,0.12901000678539276,0.08889000117778778,0.12066700309515,0.12066700309515,252396425,91.31390380859375
2022-12-08,0.08124300092458725,0.09759700298309326,0.07425399869680405,0.088919997215271,0.088919997215271,114440129,91.51210021972656
2022-12-07,0.06999800354242325,0.08312000334262848,0.065932996571064,0.08101499825716019,0.08101499825716019,46887931,91.69490051269531
2022-12-06,0.0684330016374588,0.07868000119924545,0.0675479993224144,0.07000099867582321,0.07000099867582321,34479091,91.30999755859375
2022-12-05,0.06334500014781952,0.0729999989271164,0.0632459968328476,0.06843599677085876,0.06843599677085876,45584044,91.15489959716797
2022-12-02,0.062217000871896744,0.06405399739742279,0.06192899867892265,0.06379300355911255,0.06379300355911255,5706768,91.60009765625
2022-12-01,0.0633699968457222,0.06394699960947037,0.062116000801324844,0.062213998287916183,0.062213998287916183,5854572,91.51609802246094
2022-11-30,0.06224299967288971,0.06389100104570389,0.06184599921107292,0.06339800357818604,0.06339800357818604,7238500,90.95999908447266
2022-11-29,0.061073001474142075,0.06339199841022491,0.06076899915933609,0.06223199889063835,0.06223199889063835,7549756,90.61509704589844
2022-11-28,0.06223500147461891,0.06329499930143356,0.059216998517513275,0.06106000021100044,0.06106000021100044,9582288,90.80960083007812
2022-11-25,0.0627639964222908,0.06327900290489197,0.060026999562978745,0.06231600046157837,0.06231600046157837,12296757,90.779296875
2022-11-23,0.0567610003054142,0.07345099747180939,0.056453999131917953,0.06373900175094604,0.06373900175094604,46148601,90.74500274658203
2022-11-22,0.054924000054597855,0.056786999106407166,0.05300299823284149,0.05678499862551689,0.05678499862551689,4558437,90.47000122070312
2022-11-21,0.05767500028014183,0.05767500028014183,0.05469299852848053,0.054947998374700546,0.054947998374700546,5159157,90.34490203857422
2022-11-18,0.060224998742341995,0.06159200146794319,0.05961000174283981,0.05999799817800522,0.05999799817800522,4198444,90.385498046875
2022-11-17,0.060899000614881516,0.061388999223709106,0.05971499904990196,0.06022600084543228,0.06022600084543228,3618800,90.56529998779297
2022-11-16,0.06230900064110756,0.06394699960947037,0.05993499979376793,0.06090899929404259,0.06090899929404259,4252829,90.83100128173828
2022-11-15,0.06314899772405624,0.064240001142025,0.0613740012049675,0.06227799877524376,0.06227799877524376,4782356,90.61689758300781
2022-11-14,0.060398999601602554,0.06323999911546707,0.0571650005877018,0.06323999911546707,0.06323999911546707,6064057,90.25489807128906
2022-11-11,0.06883600354194641,0.06902799755334854,0.06243700161576271,0.06486500054597855,0.06486500054597855,6655829,90.375
2022-11-10,0.06011100113391876,0.0703589990735054,0.05938500165939331,0.06886100023984909,0.06886100023984909,9622003,90.42440032958984
2022-11-09,0.0775270015001297,0.0775270015001297,0.05863599851727486,0.060074999928474426,0.060074999928474426,12574829,89.26000213623047
2022-11-08,0.08801499754190445,0.08889699727296829,0.07401599735021591,0.07753899693489075,0.07753899693489075,10208568,89.17980194091797
2022-11-07,0.08919700235128403,0.09106200188398361,0.08632099628448486,0.0880270004272461,0.0880270004272461,6200381,88.9572982788086
2022-11-04,0.08692199736833572,0.09195999801158905,0.08658000081777573,0.09053599834442139,0.09053599834442139,10668740,89.10160064697266
2022-11-03,0.08021499961614609,0.09014999866485596,0.08010300248861313,0.08681800216436386,0.08681800216436386,19258978,89.00340270996094
2022-11-02,0.08261899650096893,0.08326800167560577,0.07958699762821198,0.0802140012383461,0.0802140012383461,6890673,89.21160125732422
2022-11-01,0.08504699915647507,0.08559600263834,0.08212000131607056,0.08254099637269974,0.08254099637269974,7026645,89.32689666748047
2022-10-31,0.08410199731588364,0.08620700240135193,0.08367899805307388,0.0850130021572113,0.0850130021572113,6314190,89.2936019897461
2022-10-28,0.08106999844312668,0.08335000276565552,0.08053900301456451,0.08237600326538086,0.08237600326538086,4440683,89.54440307617188
2022-10-27,0.08183100074529648,0.08408399671316147,0.08089900016784668,0.08110100030899048,0.08110100030899048,5791383,89.75299835205078
2022-10-26,0.0817520022392273,0.08359400182962418,0.08156800270080566,0.08180499821901321,0.08180499821901321,5071926,89.44049835205078
2022-10-25,0.08036799728870392,0.08261500298976898,0.0796319991350174,0.08176600188016891,0.08176600188016891,5551848,89.26629638671875
2022-10-24,0.08154799789190292,0.08168400079011917,0.07976999878883362,0.08036399632692337,0.08036399632692337,4730884,88.88009643554688
2022-10-21,0.08072800189256668,0.0819540023803711,0.07805400341749191,0.08063399791717529,0.08063399791717529,5497861,88.8895034790039
2022-10-20,0.08144699782133102,0.08188699930906296,0.07974900305271149,0.08073099702596664,0.08073099702596664,4410266,88.60900115966797
2022-10-19,0.08455199748277664,0.08523599803447723,0.08143600076436996,0.08144599944353104,0.08144599944353104,5271358,88.89179992675781
2022-10-18,0.08743000030517578,0.08889299631118774,0.08325500041246414,0.08454100042581558,0.08454100042581558,8059068,89.3302001953125
2022-10-17,0.08544699847698212,0.0883990004658699,0.08322899788618088,0.08742500096559525,0.08742500096559525,11080212,89.21289825439453
2022-10-14,0.0823879987001419,0.08433900028467178,0.07975400239229202,0.08071999996900558,0.08071999996900558,9264204,89.14409637451172
2022-10-13,0.07969900220632553,0.0839729979634285,0.0741640031337738,0.082396000623703,0.082396000623703,16018393,89.30599975585938
2022-10-12,0.07941599935293198,0.08064000308513641,0.07925999909639359,0.07971599698066711,0.07971599698066711,6972172,89.55269622802734
2022-10-11,0.07997699826955795,0.08224400132894516,0.07916899770498276,0.07940900325775146,0.07940900325775146,8736242,89.46849822998047
2022-10-10,0.08266700059175491,0.08400499820709229,0.07997599989175797,0.07997599989175797,0.07997599989175797,9566898,89.47840118408203
2022-10-07,0.08072900027036667,0.0812000036239624,0.07939700037240982,0.0800589993596077,0.0800589993596077,4520792,89.6104965209961
2022-10-06,0.08131600171327591,0.0822409987449646,0.0804390013217926,0.08073200285434723,0.08073200285434723,4604470,89.94000244140625
2022-10-05,0.08230900019407272,0.08267100155353546,0.08003900200128555,0.08131399750709534,0.08131399750709534,4678893,90.07209777832031
2022-10-04,0.08075500279664993,0.08281499892473221,0.08044099807739258,0.08231200277805328,0.08231200277805328,5035244,90.44560241699219
2022-10-03,0.07881099730730057,0.08185900002717972,0.07856299728155136,0.08077400177717209,0.08077400177717209,6020608,90.25659942626953
2022-09-30,0.08303400129079819,0.08375199884176254,0.08172299712896347,0.08264700323343277,0.08264700323343277,5694522,89.67220306396484
2022-09-29,0.08491300046443939,0.08553700149059296,0.08155199885368347,0.08307400345802307,0.08307400345802307,7710016,89.81279754638672
2022-09-28,0.0813319981098175,0.08945900201797485,0.07936199754476547,0.08490300178527832,0.08490300178527832,18555744,90.0740966796875
2022-09-27,0.08114299923181534,0.0849509984254837,0.0800660029053688,0.08135200291872025,0.08135200291872025,7820933,89.70999908447266
2022-09-26,0.08026500046253204,0.08116000145673752,0.07926999777555466,0.08116000145673752,0.08116000145673752,5966398,89.95999908447266
2022-09-23,0.08278399705886841,0.08707299828529358,0.08219099789857864,0.08533599972724915,0.08533599972724915,9827171,90.5999984741211
2022-09-22,0.0795620009303093,0.08327800035476685,0.07923000305891037,0.08279599994421005,0.08279599994421005,6191196,90.73500061035156
2022-09-21,0.0826139971613884,0.08617399632930756,0.07852499932050705,0.07962100207805634,0.07962100207805634,13163604,91.31500244140625
2022-09-20,0.08284199982881546,0.08530200272798538,0.08146300166845322,0.08259200304746628,0.08259200304746628,7761351,91.22660064697266
2022-09-19,0.08132299780845642,0.08399800211191177,0.07997500151395798,0.08284900337457657,0.08284900337457657,8302506,91.44889831542969
2022-09-16,0.0914129987359047,0.09185999631881714,0.08615200221538544,0.08646500110626221,0.08646500110626221,12975423,91.6449966430664
2022-09-15,0.09200800210237503,0.09815999865531921,0.0877470001578331,0.09139200299978256,0.09139200299978256,24604786,91.54499816894531
2022-09-14,0.08595599979162216,0.09756600111722946,0.08422499895095825,0.09201899915933609,0.09201899915933609,22071027,91.72840118408203
2022-09-13,0.09123499691486359,0.09161700308322906,0.08457700163125992,0.08668600022792816,0.08668600022792816,9114803,91.75879669189453
2022-09-12,0.0950860008597374,0.09833399951457977,0.09032800048589706,0.0912339985370636,0.0912339985370636,11526558,92.17330169677734
2022-09-09,0.09286099672317505,0.0963589996099472,0.09128200262784958,0.09538199752569199,0.09538199752569199,14989051,92.22119903564453
2022-09-08,0.09735900163650513,0.09902700036764145,0.09035100042819977,0.09285499900579453,0.09285499900579453,28242713,92.27429962158203
2022-09-07,0.07740399986505508,0.10303399711847305,0.0763470008969307,0.09740100055932999,0.09740100055932999,103226706,92.41419982910156
2022-09-06,0.08215399831533432,0.08398900181055069,0.07653199881315231,0.0774340033531189,0.0774340033531189,8608622,92.11740112304688
2022-09-02,0.0818839967250824,0.08541999757289886,0.08077599853277206,0.08091700077056885,0.08091700077056885,7514903,92.57009887695312
2022-09-01,0.08128699660301208,0.08224699646234512,0.07952400296926498,0.08188000321388245,0.08188000321388245,7832974,92.28399658203125
2022-08-31,0.08044900000095367,0.0838100016117096,0.08044900000095367,0.08128999918699265,0.08128999918699265,6479820,92.66500091552734
2022-08-30,0.08442500233650208,0.08536399900913239,0.07925999909639359,0.08044400066137314,0.08044400066137314,5452736,92.69660186767578
2022-08-29,0.07847200334072113,0.08455800265073776,0.07805299758911133,0.08441600203514099,0.08441600203514099,6306271,92.73999786376953
2022-08-26,0.09113600105047226,0.09115500003099442,0.08479499816894531,0.0855180025100708,0.0855180025100708,10697523,93.00499725341797
2022-08-25,0.09095100313425064,0.0928800031542778,0.08995900303125381,0.0911720022559166,0.0911720022559166,8753980,93.11239624023438
2022-08-24,0.09173700213432312,0.09342999756336212,0.08949899673461914,0.09093499928712845,0.09093499928712845,6684392,92.8583984375
2022-08-23,0.08944699913263321,0.09452600032091141,0.0881510004401207,0.09174499660730362,0.09174499660730362,11871014,93.0072021484375
2022-08-22,0.08916699886322021,0.08943899720907211,0.0848890021443367,0.08943899720907211,0.08943899720907211,11089844,93.05500030517578
2022-08-19,0.09437400102615356,0.09443499892950058,0.08393699675798416,0.084866002202034,0.084866002202034,10607580,93.30000305175781
2022-08-18,0.10192699730396271,0.1025950014591217,0.09429199993610382,0.0943870022892952,0.0943870022892952,10073769,93.52510070800781
